time_step	spot_number	coord_y	coord_x	blob_sigma	brightness_median	brightness_total	size_mask	bbox_y_min	bbox_y_max	bbox_x_min	bbox_x_max
2	3	541.0	789.0	1.1777777777777776	129.5	2539.0	9.0	539	543	787	791
2	4	513.0	622.0	1.1777777777777776	177.0	2901.0	13.0	511	515	620	624
2	5	511.0	966.0	1.1777777777777776	163.5	2939.0	15.0	509	513	964	968
2	6	505.0	469.0	1.6555555555555554	152.0	3425.0	19.0	502	508	466	472
2	7	500.0	599.0	0.7	111.5	1949.0	2.0	498	502	597	601
2	8	500.0	432.0	1.1777777777777776	208.5	3070.0	11.0	498	502	430	434
2	9	495.0	566.0	0.7	110.5	2018.0	3.0	493	497	564	568
2	10	491.0	644.0	0.7	126.0	2350.0	8.0	489	493	642	646
2	11	491.0	539.0	2.133333333333333	133.5	3723.0	26.0	487	495	535	543
2	12	482.0	791.0	0.7	116.5	2098.0	4.0	480	484	789	793
2	13	478.0	897.0	0.7	115.5	2268.0	6.0	476	480	895	899
2	14	478.0	819.0	1.6555555555555554	145.5	3253.0	19.0	475	481	816	822
2	15	475.0	618.0	0.7	114.5	2075.0	3.0	473	477	616	620
2	16	470.0	930.0	0.7	120.5	2107.0	8.0	468	472	928	932
2	17	469.0	775.0	0.7	117.5	2194.0	5.0	467	471	773	777
2	18	450.0	843.0	0.7	130.0	2326.0	7.0	448	452	841	845
2	19	441.0	938.0	1.1777777777777776	162.5	2715.0	12.0	439	443	936	940
3	0	585.0	620.0	0.7	124.5	2171.0	3.0	583	587	618	622
3	1	568.0	385.0	1.1777777777777776	158.0	2629.0	11.0	566	570	383	387
3	2	565.0	770.0	0.7	123.0	2182.0	4.0	563	567	768	772
3	3	554.0	688.0	1.1777777777777776	129.5	2408.0	8.0	552	556	686	690
3	4	540.0	790.0	1.1777777777777776	178.5	2739.0	11.0	538	542	788	792
3	5	520.0	566.0	0.7	125.0	2040.0	3.0	518	522	564	568
3	6	516.0	622.0	1.6555555555555554	139.5	3227.0	18.0	513	519	619	625
3	7	512.0	962.0	1.6555555555555554	133.0	3129.0	16.0	509	515	959	965
3	8	503.0	467.0	1.6555555555555554	144.0	3249.0	17.0	500	506	464	470
3	9	503.0	432.0	1.6555555555555554	140.5	3150.0	17.0	500	506	429	435
3	10	499.0	808.0	0.7	120.0	2017.0	4.0	497	501	806	810
3	11	497.0	597.0	0.7	124.0	2124.0	4.0	495	499	595	599
3	12	495.0	566.0	0.7	119.0	2295.0	4.0	493	497	564	568
3	13	492.0	644.0	1.1777777777777776	151.5	2608.0	11.0	490	494	642	646
3	14	489.0	538.0	1.6555555555555554	132.0	3209.0	15.0	486	492	535	541
3	15	486.0	864.0	0.7	126.5	2193.0	4.0	484	488	862	866
3	16	482.0	792.0	0.7	117.5	2304.0	7.0	480	484	790	794
3	17	477.0	816.0	1.1777777777777776	144.5	2572.0	10.0	475	479	814	818
3	18	476.0	896.0	0.7	122.5	2140.0	7.0	474	478	894	898
3	19	476.0	619.0	0.7	106.5	1887.0	2.0	474	478	617	621
3	20	470.0	925.0	0.7	138.5	2435.0	8.0	468	472	923	927
3	21	468.0	775.0	0.7	134.5	2437.0	9.0	466	470	773	777
3	22	465.0	463.0	0.7	110.5	1926.0	3.0	463	467	461	465
3	23	456.0	517.0	0.7	113.5	1866.0	1.0	454	458	515	519
3	24	451.0	705.0	0.7	106.0	1829.0	1.0	449	453	703	707
3	25	450.0	841.0	0.7	134.5	2380.0	7.0	448	452	839	843
3	26	441.0	935.0	1.1777777777777776	131.5	2586.0	9.0	439	443	933	937
4	0	583.0	680.0	1.1777777777777776	180.0	2854.0	12.0	581	585	678	682
4	1	571.0	385.0	1.1777777777777776	148.0	2543.0	10.0	569	573	383	387
4	2	567.0	776.0	1.1777777777777776	135.5	2500.0	8.0	565	569	774	778
4	3	557.0	686.0	1.1777777777777776	152.5	2613.0	9.0	555	559	684	688
4	4	539.0	791.0	1.1777777777777776	201.0	3299.0	16.0	537	541	789	793
4	5	523.0	565.0	1.1777777777777776	135.0	2592.0	8.0	521	525	563	567
4	6	520.0	822.0	0.7	115.5	2195.0	6.0	518	522	820	824
4	7	517.0	622.0	1.6555555555555554	162.0	3759.0	21.0	514	520	619	625
4	8	514.0	956.0	0.7	115.5	2124.0	8.0	512	516	954	958
4	9	513.0	959.0	0.7	127.5	2143.0	9.0	511	515	957	961
4	10	506.0	789.0	0.7	122.5	2317.0	6.0	504	508	787	791
4	11	505.0	471.0	1.6555555555555554	158.5	3470.0	23.0	502	508	468	474
4	12	505.0	332.0	0.7	110.0	1892.0	2.0	503	507	330	334
4	13	502.0	810.0	1.1777777777777776	150.0	2694.0	9.0	500	504	808	812
4	14	500.0	429.0	1.6555555555555554	169.5	3550.0	23.0	497	503	426	432
4	15	497.0	595.0	0.7	122.0	2053.0	5.0	495	499	593	597
4	16	492.0	567.0	0.7	114.0	2110.0	5.0	490	494	565	569
4	17	491.0	645.0	1.1777777777777776	189.5	3078.0	17.0	489	493	643	647
4	18	488.0	539.0	1.1777777777777776	169.0	2878.0	15.0	486	490	537	541
4	19	487.0	860.0	1.1777777777777776	129.0	2635.0	10.0	485	489	858	862
4	20	486.0	511.0	0.7	117.5	2018.0	2.0	484	488	509	513
4	21	484.0	843.0	0.7	110.5	2052.0	5.0	482	486	841	845
4	22	482.0	488.0	0.7	109.0	2047.0	5.0	480	484	486	490
4	23	481.0	791.0	1.1777777777777776	137.5	2570.0	9.0	479	483	789	793
4	24	479.0	894.0	1.1777777777777776	133.0	2342.0	7.0	477	481	892	896
4	25	476.0	683.0	0.7	117.0	2019.0	3.0	474	478	681	685
4	26	474.0	813.0	0.7	118.5	2171.0	6.0	472	476	811	815
4	27	471.0	666.0	0.7	131.0	2343.0	8.0	469	473	664	668
4	28	470.0	924.0	0.7	109.5	2062.0	5.0	468	472	922	926
4	29	468.0	771.0	0.7	120.0	2338.0	7.0	466	470	769	773
4	30	462.0	868.0	0.7	115.0	2319.0	8.0	460	464	866	870
4	31	457.0	518.0	0.7	108.5	1832.0	1.0	455	459	516	520
4	32	450.0	842.0	1.1777777777777776	184.5	2988.0	14.0	448	452	840	844
5	0	619.0	796.0	0.7	116.5	2050.0	5.0	617	621	794	798
5	1	612.0	689.0	0.7	101.0	1774.0	2.0	610	614	687	691
5	2	587.0	621.0	0.7	133.0	2359.0	7.0	585	589	619	623
5	3	586.0	905.0	0.7	105.5	1937.0	3.0	584	588	903	907
5	4	583.0	681.0	1.1777777777777776	176.5	2878.0	14.0	581	585	679	683
5	5	573.0	542.0	0.7	106.0	2034.0	4.0	571	575	540	544
5	6	571.0	388.0	1.1777777777777776	163.5	2585.0	11.0	569	573	386	390
5	7	569.0	774.0	0.7	134.5	2328.0	7.0	567	571	772	776
5	8	562.0	825.0	0.7	127.5	2289.0	7.0	560	564	823	827
5	9	561.0	578.0	0.7	120.0	2029.0	2.0	559	563	576	580
5	10	555.0	686.0	1.1777777777777776	196.5	3162.0	15.0	553	557	684	688
5	11	554.0	894.0	0.7	95.5	1698.0	2.0	552	556	892	896
5	12	550.0	385.0	0.7	141.5	2483.0	8.0	548	552	383	387
5	13	540.0	789.0	1.6555555555555554	132.0	2990.0	17.0	537	543	786	792
5	14	536.0	774.0	0.7	115.5	2033.0	4.0	534	538	772	776
5	15	534.0	461.0	0.7	135.5	2246.0	7.0	532	536	459	463
5	16	529.0	910.0	0.7	103.5	1862.0	3.0	527	531	908	912
5	17	526.0	567.0	1.1777777777777776	186.0	3038.0	14.0	524	528	565	569
5	18	523.0	512.0	1.1777777777777776	143.5	2620.0	8.0	521	525	510	514
5	19	521.0	822.0	0.7	130.5	2296.0	10.0	519	523	820	824
5	20	517.0	619.0	1.6555555555555554	197.5	3539.0	22.0	514	520	616	622
5	21	516.0	409.0	0.7	129.0	2320.0	6.0	514	518	407	411
5	22	515.0	546.0	0.7	123.0	2020.0	2.0	513	517	544	548
5	23	510.0	789.0	1.1777777777777776	207.0	3112.0	11.0	508	512	787	791
5	24	509.0	651.0	0.7	105.5	1903.0	3.0	507	511	649	653
5	25	508.0	837.0	0.7	109.5	1848.0	2.0	506	510	835	839
5	26	506.0	334.0	0.7	118.0	2109.0	5.0	504	508	332	336
5	27	505.0	763.0	0.7	119.5	2262.0	7.0	503	507	761	765
5	28	504.0	468.0	1.6555555555555554	163.5	3514.0	22.0	501	507	465	471
5	29	503.0	430.0	1.6555555555555554	188.5	3586.0	24.0	500	506	427	433
5	30	502.0	809.0	1.1777777777777776	239.0	3176.0	14.0	500	504	807	811
5	31	499.0	596.0	0.7	118.5	2110.0	7.0	497	501	594	598
5	32	493.0	567.0	0.7	117.0	2136.0	8.0	491	495	565	569
5	33	492.0	540.0	1.1777777777777776	187.5	3143.0	15.0	490	494	538	542
5	34	490.0	645.0	1.6555555555555554	159.5	3408.0	20.0	487	493	642	648
5	35	489.0	862.0	1.1777777777777776	160.0	2771.0	13.0	487	491	860	864
5	36	489.0	839.0	0.7	136.0	2503.0	11.0	487	491	837	841
5	37	487.0	512.0	0.7	112.5	1924.0	2.0	485	489	510	514
5	38	483.0	788.0	1.1777777777777776	171.5	2891.0	14.0	481	485	786	790
5	39	482.0	490.0	0.7	111.5	2289.0	7.0	480	484	488	492
5	40	479.0	893.0	1.1777777777777776	122.0	2267.0	7.0	477	481	891	895
5	41	475.0	682.0	0.7	128.5	2217.0	4.0	473	477	680	684
5	42	474.0	813.0	0.7	122.0	2228.0	4.0	472	476	811	815
5	43	473.0	668.0	0.7	118.0	2380.0	11.0	471	475	666	670
5	44	471.0	925.0	0.7	124.0	2265.0	6.0	469	473	923	927
5	45	468.0	773.0	0.7	105.5	2022.0	5.0	466	470	771	775
5	46	462.0	865.0	1.6555555555555554	126.5	3069.0	15.0	459	465	862	868
5	47	451.0	839.0	1.1777777777777776	204.5	3120.0	12.0	449	453	837	841
6	0	643.0	563.0	0.7	120.0	2139.0	4.0	641	645	561	565
6	1	623.0	632.0	0.7	103.0	1919.0	4.0	621	625	630	634
6	2	622.0	566.0	0.7	110.5	1907.0	2.0	620	624	564	568
6	3	609.0	689.0	0.7	110.0	1812.0	1.0	607	611	687	691
6	4	603.0	250.0	0.7	111.5	1892.0	2.0	601	605	248	252
6	5	597.0	775.0	0.7	101.0	1755.0	2.0	595	599	773	777
6	6	586.0	683.0	1.1777777777777776	210.0	3220.0	18.0	584	588	681	685
6	7	586.0	623.0	0.7	109.5	2267.0	9.0	584	588	621	625
6	8	584.0	571.0	0.7	119.0	2069.0	2.0	582	586	569	573
6	9	583.0	684.0	0.7	144.0	2451.0	12.0	581	585	682	686
6	10	582.0	593.0	0.7	117.0	2121.0	6.0	580	584	591	595
6	11	581.0	902.0	1.1777777777777776	172.5	2814.0	11.0	579	583	900	904
6	12	573.0	539.0	1.1777777777777776	130.0	2456.0	8.0	571	575	537	541
6	13	571.0	772.0	1.1777777777777776	167.0	2705.0	12.0	569	573	770	774
6	14	570.0	386.0	0.7	113.0	2036.0	3.0	568	572	384	388
6	15	564.0	363.0	0.7	113.5	2129.0	5.0	562	566	361	365
6	16	563.0	835.0	0.7	101.0	1749.0	1.0	561	565	833	837
6	17	562.0	825.0	1.1777777777777776	161.0	2781.0	12.0	560	564	823	827
6	18	558.0	577.0	0.7	114.0	2093.0	4.0	556	560	575	579
6	19	555.0	890.0	0.7	109.5	1956.0	3.0	553	557	888	892
6	20	554.0	323.0	0.7	120.5	2177.0	5.0	552	556	321	325
6	21	552.0	684.0	1.1777777777777776	195.5	3101.0	19.0	550	554	682	686
6	22	551.0	379.0	1.1777777777777776	193.5	3265.0	16.0	549	553	377	381
6	23	539.0	789.0	1.1777777777777776	168.5	2947.0	15.0	537	541	787	791
6	24	538.0	641.0	0.7	107.5	2022.0	4.0	536	540	639	643
6	25	538.0	490.0	0.7	115.0	1957.0	3.0	536	540	488	492
6	26	537.0	772.0	0.7	149.5	2466.0	8.0	535	539	770	774
6	27	536.0	235.0	0.7	115.5	2131.0	5.0	534	538	233	237
6	28	535.0	728.0	0.7	130.0	2249.0	6.0	533	537	726	730
6	29	534.0	448.0	0.7	126.0	2511.0	7.0	532	536	446	450
6	30	532.0	459.0	0.7	139.5	2439.0	7.0	530	534	457	461
6	31	530.0	912.0	0.7	101.5	1779.0	6.0	528	532	910	914
6	32	527.0	566.0	1.6555555555555554	144.0	3298.0	17.0	524	530	563	569
6	33	524.0	941.0	0.7	98.0	1727.0	3.0	522	526	939	943
6	34	522.0	819.0	0.7	131.0	2401.0	8.0	520	524	817	821
6	35	522.0	510.0	1.1777777777777776	141.0	2845.0	7.0	520	524	508	512
6	36	520.0	497.0	0.7	118.0	2035.0	2.0	518	522	495	499
6	37	517.0	616.0	1.6555555555555554	206.0	3862.0	25.0	514	520	613	619
6	38	516.0	408.0	1.1777777777777776	183.5	2974.0	16.0	514	518	406	410
6	39	514.0	544.0	0.7	118.5	2328.0	5.0	512	516	542	546
6	40	513.0	927.0	1.1777777777777776	141.5	2452.0	11.0	511	515	925	929
6	41	511.0	786.0	1.1777777777777776	198.0	3088.0	16.0	509	513	784	788
6	42	509.0	835.0	0.7	116.5	1984.0	5.0	507	511	833	837
6	43	508.0	647.0	0.7	110.5	2117.0	4.0	506	510	645	649
6	44	507.0	765.0	1.1777777777777776	172.5	2778.0	13.0	505	509	763	767
6	45	507.0	330.0	1.1777777777777776	155.5	2697.0	10.0	505	509	328	332
6	46	505.0	466.0	1.1777777777777776	204.0	3184.0	17.0	503	507	464	468
6	47	502.0	804.0	1.6555555555555554	157.0	3440.0	23.0	499	505	801	807
6	48	501.0	432.0	1.6555555555555554	182.5	3633.0	23.0	498	504	429	435
6	49	499.0	594.0	0.7	135.5	2429.0	8.0	497	501	592	596
6	50	494.0	562.0	0.7	128.0	2381.0	7.0	492	496	560	564
6	51	491.0	857.0	1.6555555555555554	127.0	3077.0	16.0	488	494	854	860
6	52	491.0	535.0	1.1777777777777776	148.0	2585.0	12.0	489	493	533	537
6	53	488.0	840.0	1.1777777777777776	158.0	2832.0	14.0	486	490	838	842
6	54	488.0	644.0	1.6555555555555554	173.0	3399.0	20.0	485	491	641	647
6	55	484.0	784.0	1.1777777777777776	131.0	2575.0	8.0	482	486	782	786
6	56	482.0	895.0	0.7	117.0	2208.0	5.0	480	484	893	897
6	57	482.0	489.0	1.1777777777777776	165.5	2868.0	12.0	480	484	487	491
6	58	479.0	811.0	0.7	107.0	2130.0	7.0	477	481	809	813
6	59	479.0	679.0	1.1777777777777776	158.5	2590.0	12.0	477	481	677	681
6	60	475.0	924.0	0.7	140.5	2215.0	8.0	473	477	922	926
6	61	475.0	618.0	1.1777777777777776	152.5	2561.0	10.0	473	477	616	620
6	62	471.0	668.0	1.1777777777777776	187.0	3006.0	16.0	469	473	666	670
6	63	466.0	787.0	0.7	118.0	2155.0	8.0	464	468	785	789
6	64	461.0	865.0	1.6555555555555554	148.5	3429.0	19.0	458	464	862	868
6	65	452.0	837.0	1.1777777777777776	169.5	2824.0	15.0	450	454	835	839
6	66	445.0	929.0	0.7	114.0	2095.0	6.0	443	447	927	931
7	0	642.0	564.0	0.7	121.5	2094.0	4.0	640	644	562	566
7	1	623.0	630.0	0.7	128.5	2191.0	7.0	621	625	628	632
7	2	622.0	407.0	0.7	128.0	2144.0	7.0	620	624	405	409
7	3	619.0	406.0	0.7	115.0	2002.0	5.0	617	621	404	408
7	4	605.0	249.0	0.7	112.5	1986.0	4.0	603	607	247	251
7	5	598.0	776.0	0.7	135.5	2376.0	8.0	596	600	774	778
7	6	593.0	858.0	0.7	105.5	1961.0	5.0	591	595	856	860
7	7	590.0	877.0	0.7	122.5	2076.0	5.0	588	592	875	879
7	8	590.0	297.0	0.7	117.0	2085.0	5.0	588	592	295	299
7	9	588.0	625.0	1.1777777777777776	183.5	2919.0	11.0	586	590	623	627
7	10	585.0	678.0	1.1777777777777776	178.0	3079.0	19.0	583	587	676	680
7	11	585.0	353.0	0.7	116.5	2005.0	2.0	583	587	351	355
7	12	584.0	571.0	0.7	133.0	2464.0	7.0	582	586	569	573
7	13	580.0	901.0	1.1777777777777776	184.5	2694.0	12.0	578	582	899	903
7	14	579.0	593.0	0.7	122.0	2057.0	2.0	577	581	591	595
7	15	575.0	540.0	1.1777777777777776	141.5	2648.0	9.0	573	577	538	542
7	16	571.0	384.0	0.7	113.5	2011.0	3.0	569	573	382	386
7	17	568.0	770.0	1.1777777777777776	172.5	2831.0	14.0	566	570	768	772
7	18	566.0	823.0	1.6555555555555554	139.5	3272.0	18.0	563	569	820	826
7	19	566.0	364.0	0.7	121.0	2324.0	6.0	564	568	362	366
7	20	564.0	834.0	0.7	112.5	2043.0	4.0	562	566	832	836
7	21	562.0	739.0	0.7	106.5	1977.0	4.0	560	564	737	741
7	22	560.0	578.0	0.7	120.5	2119.0	3.0	558	562	576	580
7	23	557.0	892.0	0.7	107.0	1893.0	3.0	555	559	890	894
7	24	554.0	382.0	1.6555555555555554	138.5	3195.0	17.0	551	557	379	385
7	25	553.0	685.0	1.1777777777777776	187.5	3068.0	17.0	551	555	683	687
7	26	553.0	325.0	0.7	138.0	2439.0	8.0	551	555	323	327
7	27	549.0	527.0	0.7	119.5	2075.0	5.0	547	551	525	529
7	28	545.0	615.0	1.1777777777777776	138.5	2301.0	9.0	543	547	613	617
7	29	541.0	640.0	0.7	105.0	1818.0	2.0	539	543	638	642
7	30	540.0	793.0	1.1777777777777776	154.0	2735.0	12.0	538	542	791	795
7	31	540.0	771.0	1.1777777777777776	147.5	2515.0	9.0	538	542	769	773
7	32	537.0	993.0	0.7	110.5	2093.0	9.0	535	539	991	995
7	33	536.0	444.0	1.1777777777777776	150.5	2665.0	16.0	534	538	442	446
7	34	535.0	236.0	0.7	115.5	2254.0	6.0	533	537	234	238
7	35	534.0	731.0	1.1777777777777776	162.5	2571.0	11.0	532	536	729	733
7	36	534.0	461.0	1.1777777777777776	138.5	2552.0	9.0	532	536	459	463
7	37	533.0	911.0	1.1777777777777776	148.0	2671.0	10.0	531	535	909	913
7	38	533.0	706.0	0.7	108.0	1820.0	2.0	531	535	704	708
7	39	530.0	868.0	0.7	124.5	2278.0	8.0	528	532	866	870
7	40	527.0	816.0	1.1777777777777776	149.0	2596.0	13.0	525	529	814	818
7	41	526.0	565.0	1.6555555555555554	138.5	3355.0	17.0	523	529	562	568
7	42	526.0	511.0	1.1777777777777776	190.5	2962.0	14.0	524	528	509	513
7	43	524.0	941.0	0.7	111.5	2103.0	4.0	522	526	939	943
7	44	521.0	496.0	0.7	135.0	2460.0	8.0	519	523	494	498
7	45	518.0	617.0	1.6555555555555554	191.0	3831.0	22.0	515	521	614	620
7	46	517.0	406.0	1.6555555555555554	136.5	3206.0	16.0	514	520	403	409
7	47	516.0	544.0	0.7	128.5	2496.0	8.0	514	518	542	546
7	48	514.0	926.0	1.1777777777777776	195.0	2935.0	17.0	512	516	924	928
7	49	513.0	957.0	0.7	98.5	1705.0	2.0	511	515	955	959
7	50	510.0	832.0	1.1777777777777776	129.5	2270.0	7.0	508	512	830	834
7	51	510.0	785.0	1.6555555555555554	150.5	3448.0	21.0	507	513	782	788
7	52	508.0	466.0	1.1777777777777776	162.0	2840.0	12.0	506	510	464	468
7	53	507.0	880.0	0.7	107.0	1872.0	5.0	505	509	878	882
7	54	507.0	765.0	1.1777777777777776	193.5	3010.0	14.0	505	509	763	767
7	55	506.0	647.0	0.7	106.0	1975.0	6.0	504	508	645	649
7	56	506.0	331.0	1.1777777777777776	188.5	2855.0	10.0	504	508	329	333
7	57	504.0	803.0	1.6555555555555554	181.5	3712.0	26.0	501	507	800	806
7	58	501.0	595.0	0.7	140.0	2409.0	11.0	499	503	593	597
7	59	501.0	431.0	1.6555555555555554	171.5	3457.0	22.0	498	504	428	434
7	60	495.0	979.0	0.7	113.0	2120.0	6.0	493	497	977	981
7	61	495.0	562.0	1.1777777777777776	143.5	2514.0	10.0	493	497	560	564
7	62	495.0	537.0	0.7	139.5	2448.0	8.0	493	497	535	539
7	63	493.0	855.0	1.6555555555555554	141.0	3083.0	19.0	490	496	852	858
7	64	489.0	839.0	1.6555555555555554	137.0	3374.0	18.0	486	492	836	842
7	65	489.0	646.0	1.6555555555555554	193.5	3665.0	23.0	486	492	643	649
7	66	485.0	488.0	1.1777777777777776	181.0	2920.0	12.0	483	487	486	490
7	67	484.0	783.0	1.1777777777777776	136.5	2517.0	8.0	482	486	781	785
7	68	483.0	889.0	0.7	123.0	2330.0	8.0	481	485	887	891
7	69	479.0	618.0	1.1777777777777776	147.0	2551.0	8.0	477	481	616	620
7	70	478.0	681.0	1.6555555555555554	130.0	3177.0	14.0	475	481	678	684
7	71	474.0	926.0	0.7	99.0	1884.0	9.0	472	476	924	928
7	72	474.0	668.0	1.6555555555555554	145.5	3027.0	18.0	471	477	665	671
7	73	465.0	865.0	1.6555555555555554	169.5	3426.0	25.0	462	468	862	868
7	74	464.0	785.0	0.7	127.5	2379.0	7.0	462	466	783	787
7	75	451.0	838.0	1.1777777777777776	217.5	3113.0	16.0	449	453	836	840
7	76	442.0	925.0	0.7	116.0	2069.0	5.0	440	444	923	927
8	0	676.0	550.0	0.7	96.5	1752.0	3.0	674	678	548	552
8	1	672.0	576.0	0.7	109.0	1904.0	3.0	670	674	574	578
8	2	644.0	565.0	0.7	123.0	2332.0	10.0	642	646	563	567
8	3	638.0	269.0	0.7	118.5	2012.0	3.0	636	640	267	271
8	4	636.0	786.0	0.7	117.5	2159.0	6.0	634	638	784	788
8	5	623.0	627.0	1.1777777777777776	151.0	2523.0	10.0	621	625	625	629
8	6	615.0	618.0	0.7	110.0	1983.0	5.0	613	617	616	620
8	7	604.0	249.0	0.7	103.0	2006.0	4.0	602	606	247	251
8	8	601.0	776.0	0.7	140.0	2492.0	9.0	599	603	774	778
8	9	594.0	302.0	0.7	136.5	2340.0	8.0	592	596	300	304
8	10	592.0	860.0	0.7	128.0	2342.0	7.0	590	594	858	862
8	11	589.0	677.0	1.1777777777777776	140.5	2636.0	9.0	587	591	675	679
8	12	587.0	626.0	1.6555555555555554	129.5	3190.0	16.0	584	590	623	629
8	13	587.0	502.0	0.7	106.5	1887.0	3.0	585	589	500	504
8	14	585.0	901.0	1.1777777777777776	198.0	3019.0	15.0	583	587	899	903
8	15	585.0	568.0	1.1777777777777776	155.5	2682.0	11.0	583	587	566	570
8	16	584.0	84.0	0.7	101.5	1818.0	2.0	582	586	82	86
8	17	583.0	169.0	0.7	117.0	2228.0	6.0	581	585	167	171
8	18	578.0	994.0	0.7	106.5	1907.0	7.0	576	580	992	996
8	19	578.0	544.0	1.1777777777777776	184.5	2930.0	11.0	576	580	542	546
8	20	577.0	793.0	0.7	139.5	2420.0	9.0	575	579	791	795
8	21	577.0	542.0	0.7	113.5	2101.0	8.0	575	579	540	544
8	22	573.0	971.0	1.1777777777777776	149.0	2437.0	15.0	571	575	969	973
8	23	573.0	253.0	0.7	108.0	2262.0	6.0	571	575	251	255
8	24	570.0	772.0	1.6555555555555554	151.0	3466.0	22.0	567	573	769	775
8	25	570.0	367.0	0.7	132.5	2469.0	6.0	568	572	365	369
8	26	568.0	825.0	1.6555555555555554	171.5	3363.0	23.0	565	571	822	828
8	27	568.0	653.0	0.7	125.5	2411.0	6.0	566	570	651	655
8	28	568.0	154.0	0.7	108.5	1834.0	2.0	566	570	152	156
8	29	566.0	836.0	1.1777777777777776	159.5	2531.0	9.0	564	568	834	838
8	30	565.0	738.0	0.7	118.0	2048.0	5.0	563	567	736	740
8	31	565.0	465.0	0.7	109.5	1967.0	4.0	563	567	463	467
8	32	559.0	892.0	0.7	104.5	1882.0	3.0	557	561	890	894
8	33	558.0	305.0	0.7	113.5	2075.0	4.0	556	560	303	307
8	34	556.0	685.0	1.1777777777777776	172.0	2882.0	11.0	554	558	683	687
8	35	555.0	382.0	1.6555555555555554	129.0	3158.0	15.0	552	558	379	385
8	36	555.0	326.0	1.1777777777777776	142.0	2569.0	10.0	553	557	324	328
8	37	555.0	224.0	0.7	113.0	2009.0	4.0	553	557	222	226
8	38	549.0	529.0	0.7	114.5	2459.0	9.0	547	551	527	531
8	39	546.0	616.0	0.7	148.5	2478.0	9.0	544	548	614	618
8	40	543.0	641.0	0.7	141.0	2281.0	9.0	541	545	639	643
8	41	542.0	794.0	1.6555555555555554	123.0	3028.0	16.0	539	545	791	797
8	42	541.0	771.0	1.1777777777777776	129.0	2624.0	9.0	539	543	769	773
8	43	540.0	995.0	0.7	135.5	2079.0	16.0	538	542	993	997
8	44	539.0	447.0	1.1777777777777776	209.5	3139.0	14.0	537	541	445	449
8	45	539.0	238.0	1.1777777777777776	134.5	2583.0	7.0	537	541	236	240
8	46	536.0	727.0	1.1777777777777776	181.0	2811.0	11.0	534	538	725	729
8	47	534.0	706.0	0.7	136.5	2368.0	9.0	532	536	704	708
8	48	533.0	910.0	1.1777777777777776	145.0	2607.0	12.0	531	535	908	912
8	49	532.0	705.0	0.7	113.5	2143.0	9.0	530	534	703	707
